"prd_no","logo","model","std","color","sqa","sqa_color","size","prd_name"
PZ026253B07A40813D01,ZEUS,"612A",CNS,抗刮消光黑,AD18水漂,藍,S,ZEUS 612A CNS 抗刮消光黑 AD18 藍 S
PZ026253B07A40813E01,ZEUS,"612A",CNS,抗刮消光黑,AD18水漂,藍,M,ZEUS 612A CNS 抗刮消光黑 AD18 藍 M
PZ026253B07A40813F01,ZEUS,"612A",CNS,抗刮消光黑,AD18水漂,藍,L,ZEUS 612A CNS 抗刮消光黑 AD18 藍 L
PZ026253B07A40813G01,ZEUS,"612A",CNS,抗刮消光黑,AD18水漂,藍,XL,ZEUS 612A CNS 抗刮消光黑 AD18 藍 XL
PZ026253B07A40813H01,ZEUS,"612A",CNS,抗刮消光黑,AD18水漂,藍,"2XL",ZEUS 612A CNS 抗刮消光黑 AD18 藍 2XL
PZ026253B07A40814D01,ZEUS,"612A",CNS,抗刮消光黑,AD18水漂,紫,S,ZEUS 612A CNS 抗刮消光黑 AD18 紫 S
PZ026253B07A40814E01,ZEUS,"612A",CNS,抗刮消光黑,AD18水漂,紫,M,ZEUS 612A CNS 抗刮消光黑 AD18 紫 M
PZ026253B07A40814F01,ZEUS,"612A",CNS,抗刮消光黑,AD18水漂,紫,L,ZEUS 612A CNS 抗刮消光黑 AD18 紫 L
PZ026253B07A40814G01,ZEUS,"612A",CNS,抗刮消光黑,AD18水漂,紫,XL,ZEUS 612A CNS 抗刮消光黑 AD18 紫 XL
PZ026253B07A40814H01,ZEUS,"612A",CNS,抗刮消光黑,AD18水漂,紫,"2XL",ZEUS 612A CNS 抗刮消光黑 AD18 紫 2XL
PZ026253B07A40814I01,ZEUS,"612A",CNS,抗刮消光黑,AD18水漂,紫,"3XL",ZEUS 612A CNS 抗刮消光黑 AD18 紫 3XL
PZ026253B07A4081BE01,ZEUS,"612A",CNS,抗刮消光黑,AD18水漂,紅,M,ZEUS 612A CNS 抗刮消光黑 AD18 紅 M
PZ026253B07A4081BF01,ZEUS,"612A",CNS,抗刮消光黑,AD18水漂,紅,L,ZEUS 612A CNS 抗刮消光黑 AD18 紅 L
PZ026253B07A4081BG01,ZEUS,"612A",CNS,抗刮消光黑,AD18水漂,紅,XL,ZEUS 612A CNS 抗刮消光黑 AD18 紅 XL
PZ026253B07A4081BH01,ZEUS,"612A",CNS,抗刮消光黑,AD18水漂,紅,"2XL",ZEUS 612A CNS 抗刮消光黑 AD18 紅 2XL
PZ026253B07A4081EF01,ZEUS,"612A",CNS,抗刮消光黑,AD18水漂,橘,L,ZEUS 612A CNS 抗刮消光黑 AD18 橘 L
PZ026253B07A4081EH01,ZEUS,"612A",CNS,抗刮消光黑,AD18水漂,橘,"2XL",ZEUS 612A CNS 抗刮消光黑 AD18 橘 2XL
PZ026253GA6000000D01,ZEUS,"612A",CNS,抗刮消光深藍綠,素色,素色,S,ZEUS 612A CNS 抗刮消光深藍綠 S
PZ026253GA6000000E01,ZEUS,"612A",CNS,抗刮消光深藍綠,素色,素色,M,ZEUS 612A CNS 抗刮消光深藍綠 M
PZ026253GA6000000F01,ZEUS,"612A",CNS,抗刮消光深藍綠,素色,素色,L,ZEUS 612A CNS 抗刮消光深藍綠 L
PZ026253GA6000000G01,ZEUS,"612A",CNS,抗刮消光深藍綠,素色,素色,XL,ZEUS 612A CNS 抗刮消光深藍綠 XL
PZ026253H03000000D01,ZEUS,"612A",CNS,抗刮消光鐵灰,素色,素色,S,ZEUS 612A CNS 抗刮消光鐵灰 S
PZ026253H03000000E01,ZEUS,"612A",CNS,抗刮消光鐵灰,素色,素色,M,ZEUS 612A CNS 抗刮消光鐵灰 M
PZ026253H03000000F01,ZEUS,"612A",CNS,抗刮消光鐵灰,素色,素色,L,ZEUS 612A CNS 抗刮消光鐵灰 L
PZ026253H03000000G01,ZEUS,"612A",CNS,抗刮消光鐵灰,素色,素色,XL,ZEUS 612A CNS 抗刮消光鐵灰 XL
PZ026253H03A02516D01,ZEUS,"612A",CNS,抗刮消光鐵灰,AD4水漂,銀,S,ZEUS 612A CNS 抗刮消光鐵灰 AD4 銀 S
PZ026253H03A02516E01,ZEUS,"612A",CNS,抗刮消光鐵灰,AD4水漂,銀,M,ZEUS 612A CNS 抗刮消光鐵灰 AD4 銀 M
PZ026253H03A02516F01,ZEUS,"612A",CNS,抗刮消光鐵灰,AD4水漂,銀,L,ZEUS 612A CNS 抗刮消光鐵灰 AD4 銀 L
PZ026253H03A02516G01,ZEUS,"612A",CNS,抗刮消光鐵灰,AD4水漂,銀,XL,ZEUS 612A CNS 抗刮消光鐵灰 AD4 銀 XL
PZ026253H03A02516H01,ZEUS,"612A",CNS,抗刮消光鐵灰,AD4水漂,銀,"2XL",ZEUS 612A CNS 抗刮消光鐵灰 AD4 銀 2XL
PZ026253H03A02516I01,ZEUS,"612A",CNS,抗刮消光鐵灰,AD4水漂,銀,"3XL",ZEUS 612A CNS 抗刮消光鐵灰 AD4 銀 3XL
PZ026253H53000000D01,ZEUS,"612A",CNS,水泥灰LH-80320,素色,素色,S,ZEUS 612A CNS 水泥灰 S
PZ026253H53000000E01,ZEUS,"612A",CNS,水泥灰LH-80320,素色,素色,M,ZEUS 612A CNS 水泥灰 M
PZ026253H53000000F01,ZEUS,"612A",CNS,水泥灰LH-80320,素色,素色,L,ZEUS 612A CNS 水泥灰 L
PZ026253H53000000G01,ZEUS,"612A",CNS,水泥灰LH-80320,素色,素色,XL,ZEUS 612A CNS 水泥灰 XL
PZ026253H53000000H01,ZEUS,"612A",CNS,水泥灰LH-80320,素色,素色,"2XL",ZEUS 612A CNS 水泥灰 2XL
PZ026253H62000000D01,ZEUS,"612A",CNS,深灰,素色,素色,S,ZEUS 612A CNS 深灰 S
PZ026253H62000000E01,ZEUS,"612A",CNS,深灰,素色,素色,M,ZEUS 612A CNS 深灰 M
PZ026253H62000000F01,ZEUS,"612A",CNS,深灰,素色,素色,L,ZEUS 612A CNS 深灰 L
PZ026253H62000000G01,ZEUS,"612A",CNS,深灰,素色,素色,XL,ZEUS 612A CNS 深灰 XL
PZ026253H64000000D01,ZEUS,"612A",CNS,抗刮消光深灰,素色,素色,S,ZEUS 612A CNS 抗刮消光深灰 S
PZ026253H64000000E01,ZEUS,"612A",CNS,抗刮消光深灰,素色,素色,M,ZEUS 612A CNS 抗刮消光深灰 M
PZ026253H64000000F01,ZEUS,"612A",CNS,抗刮消光深灰,素色,素色,L,ZEUS 612A CNS 抗刮消光深灰 L
PZ026253H64000000G01,ZEUS,"612A",CNS,抗刮消光深灰,素色,素色,XL,ZEUS 612A CNS 抗刮消光深灰 XL
PZ026253L89A02210D01,ZEUS,"612A",CNS,消光APR-0022 指定銀藍,AD1水漂,白,S,ZEUS 612A CNS 消光寶藍 AD1 白 S
PZ026253L89A02210E01,ZEUS,"612A",CNS,消光APR-0022 指定銀藍,AD1水漂,白,M,ZEUS 612A CNS 消光寶藍 AD1 白 M
PZ026253L89A02210F01,ZEUS,"612A",CNS,消光APR-0022 指定銀藍,AD1水漂,白,L,ZEUS 612A CNS 消光寶藍 AD1 白 L
PZ026253L89A02210G01,ZEUS,"612A",CNS,消光APR-0022 指定銀藍,AD1水漂,白,XL,ZEUS 612A CNS 消光寶藍 AD1 白 XL
PZ026253L89A02210H01,ZEUS,"612A",CNS,消光APR-0022 指定銀藍,AD1水漂,白,"2XL",ZEUS 612A CNS 消光寶藍 AD1 白 2XL
PZ026253L89A02210I01,ZEUS,"612A",CNS,消光APR-0022 指定銀藍,AD1水漂,白,"3XL",ZEUS 612A CNS 消光寶藍 AD1 白 3XL
PZ026253LA8000000D01,ZEUS,"612A",CNS,指定啞光藍,素色,素色,S,ZEUS 612A CNS 啞光藍 S
PZ026253LA8000000E01,ZEUS,"612A",CNS,指定啞光藍,素色,素色,M,ZEUS 612A CNS 啞光藍 M
PZ026253LA8000000F01,ZEUS,"612A",CNS,指定啞光藍,素色,素色,L,ZEUS 612A CNS 啞光藍 L
PZ026253LA8000000G01,ZEUS,"612A",CNS,指定啞光藍,素色,素色,XL,ZEUS 612A CNS 啞光藍 XL
PZ026253LA8000000H01,ZEUS,"612A",CNS,指定啞光藍,素色,素色,"2XL",ZEUS 612A CNS 啞光藍 2XL
PZ026253LA8000000I01,ZEUS,"612A",CNS,指定啞光藍,素色,素色,"3XL",ZEUS 612A CNS 啞光藍 3XL
PZ026253LG9A13210D01,ZEUS,"612A",CNS,淺藍2985C,AD9水漂,白,S,ZEUS 612A CNS 淺藍2985C AD9 白 S
PZ026253LG9A13210E01,ZEUS,"612A",CNS,淺藍2985C,AD9水漂,白,M,ZEUS 612A CNS 淺藍2985C AD9 白 M
PZ026253LG9A13210F01,ZEUS,"612A",CNS,淺藍2985C,AD9水漂,白,L,ZEUS 612A CNS 淺藍2985C AD9 白 L
PZ026253LG9A13210G01,ZEUS,"612A",CNS,淺藍2985C,AD9水漂,白,XL,ZEUS 612A CNS 淺藍2985C AD9 白 XL
PZ026253LG9A13210H01,ZEUS,"612A",CNS,淺藍2985C,AD9水漂,白,"2XL",ZEUS 612A CNS 淺藍2985C AD9 白 2XL
PZ026253LG9A13210I01,ZEUS,"612A",CNS,淺藍2985C,AD9水漂,白,"3XL",ZEUS 612A CNS 淺藍2985C AD9 白 3XL
PZ026253LI8000000D01,ZEUS,"612A",CNS,淺藍#81107,素色,素色,S,ZEUS 612A CNS 淺藍 S
PZ026253LI8000000E01,ZEUS,"612A",CNS,淺藍#81107,素色,素色,M,ZEUS 612A CNS 淺藍 M
PZ026253LI8000000F01,ZEUS,"612A",CNS,淺藍#81107,素色,素色,L,ZEUS 612A CNS 淺藍 L
PZ026253LI8000000G01,ZEUS,"612A",CNS,淺藍#81107,素色,素色,XL,ZEUS 612A CNS 淺藍 XL
PZ026253R01A02210D01,ZEUS,"612A",CNS,大紅,AD1水漂,白,S,ZEUS 612A CNS 大紅 AD1 白 S
PZ026253R01A02210E01,ZEUS,"612A",CNS,大紅,AD1水漂,白,M,ZEUS 612A CNS 大紅 AD1 白 M
PZ026253R01A02210F01,ZEUS,"612A",CNS,大紅,AD1水漂,白,L,ZEUS 612A CNS 大紅 AD1 白 L
PZ026253R01A02210G01,ZEUS,"612A",CNS,大紅,AD1水漂,白,XL,ZEUS 612A CNS 大紅 AD1 白 XL
PZ026253R01A02210I01,ZEUS,"612A",CNS,大紅,AD1水漂,白,"3XL",ZEUS 612A CNS 大紅 AD1 白 3XL
PZ026253R01A02510D01,ZEUS,"612A",CNS,大紅,AD4水漂,白,S,ZEUS 612A CNS 大紅 AD4 白 S
PZ026253R01A02510E01,ZEUS,"612A",CNS,大紅,AD4水漂,白,M,ZEUS 612A CNS 大紅 AD4 白 M
PZ026253R01A02510F01,ZEUS,"612A",CNS,大紅,AD4水漂,白,L,ZEUS 612A CNS 大紅 AD4 白 L
PZ026253R01A02510G01,ZEUS,"612A",CNS,大紅,AD4水漂,白,XL,ZEUS 612A CNS 大紅 AD4 白 XL
PZ026253R01A02510H01,ZEUS,"612A",CNS,大紅,AD4水漂,白,"2XL",ZEUS 612A CNS 大紅 AD4 白 2XL
PZ026253R01A02510I01,ZEUS,"612A",CNS,大紅,AD4水漂,白,"3XL",ZEUS 612A CNS 大紅 AD4 白 3XL
PZ026253R03A13218D01,ZEUS,"612A",CNS,指定紅485C,AD9水漂,黑,S,ZEUS 612A CNS 指定紅485C AD9 黑 S
PZ026253R03A13218E01,ZEUS,"612A",CNS,指定紅485C,AD9水漂,黑,M,ZEUS 612A CNS 指定紅485C AD9 黑 M
PZ026253R03A13218F01,ZEUS,"612A",CNS,指定紅485C,AD9水漂,黑,L,ZEUS 612A CNS 指定紅485C AD9 黑 L
PZ026253R03A13218G01,ZEUS,"612A",CNS,指定紅485C,AD9水漂,黑,XL,ZEUS 612A CNS 指定紅485C AD9 黑 XL
PZ026253R03A13218H01,ZEUS,"612A",CNS,指定紅485C,AD9水漂,黑,"2XL",ZEUS 612A CNS 指定紅485C AD9 黑 2XL
PZ026253R03A13218I01,ZEUS,"612A",CNS,指定紅485C,AD9水漂,黑,"3XL",ZEUS 612A CNS 指定紅485C AD9 黑 3XL
PZ026253R65A02210D01,ZEUS,"612A",CNS,淺粉紅1895C,AD1水漂,白,S,ZEUS 612A CNS 淺粉紅 AD1 白 S
PZ026253R65A02210E01,ZEUS,"612A",CNS,淺粉紅1895C,AD1水漂,白,M,ZEUS 612A CNS 淺粉紅 AD1 白 M
PZ026253R65A02210F01,ZEUS,"612A",CNS,淺粉紅1895C,AD1水漂,白,L,ZEUS 612A CNS 淺粉紅 AD1 白 L
PZ026253R65A02210G01,ZEUS,"612A",CNS,淺粉紅1895C,AD1水漂,白,XL,ZEUS 612A CNS 淺粉紅 AD1 白 XL
PZ026253R65A02210H01,ZEUS,"612A",CNS,淺粉紅1895C,AD1水漂,白,"2XL",ZEUS 612A CNS 淺粉紅 AD1 白 2XL
PZ026253R65A02210I01,ZEUS,"612A",CNS,淺粉紅1895C,AD1水漂,白,"3XL",ZEUS 612A CNS 淺粉紅 AD1 白 3XL
PZ026253R67000000D01,ZEUS,"612A",CNS,淺粉紅 5,素色,素色,S,ZEUS 612A CNS 淺粉紅 S
PZ026253R67000000E01,ZEUS,"612A",CNS,淺粉紅 5,素色,素色,M,ZEUS 612A CNS 淺粉紅 M
PZ026253R67000000F01,ZEUS,"612A",CNS,淺粉紅 5,素色,素色,L,ZEUS 612A CNS 淺粉紅 L
PZ026253R67000000G01,ZEUS,"612A",CNS,淺粉紅 5,素色,素色,XL,ZEUS 612A CNS 淺粉紅 XL
PZ026253R89000000D01,ZEUS,"612A",CNS,消光酒紅,素色,素色,S,ZEUS 612A CNS 消光酒紅 S
PZ026253R89000000E01,ZEUS,"612A",CNS,消光酒紅,素色,素色,M,ZEUS 612A CNS 消光酒紅 M
PZ026253R89000000F01,ZEUS,"612A",CNS,消光酒紅,素色,素色,L,ZEUS 612A CNS 消光酒紅 L
PZ026253R89000000G01,ZEUS,"612A",CNS,消光酒紅,素色,素色,XL,ZEUS 612A CNS 消光酒紅 XL
PZ026253R89000000H01,ZEUS,"612A",CNS,消光酒紅,素色,素色,"2XL",ZEUS 612A CNS 消光酒紅 2XL
PZ026253R89000000I01,ZEUS,"612A",CNS,消光酒紅,素色,素色,"3XL",ZEUS 612A CNS 消光酒紅 3XL
PZ026253RB2000000D01,ZEUS,"612A",CNS,抗刮消光桃紅,素色,素色,S,ZEUS 612A CNS 抗刮消光桃紅 S
PZ026253RE1A13210D01,ZEUS,"612A",CNS,抗刮消光指定紅485C,AD9水漂,白,S,ZEUS 612A CNS 抗刮消光指定紅485C AD9 白 S
PZ026253RE1A13210E01,ZEUS,"612A",CNS,抗刮消光指定紅485C,AD9水漂,白,M,ZEUS 612A CNS 抗刮消光指定紅485C AD9 白 M
PZ026253RE1A13210F01,ZEUS,"612A",CNS,抗刮消光指定紅485C,AD9水漂,白,L,ZEUS 612A CNS 抗刮消光指定紅485C AD9 白 L
PZ026253RE1A13210G01,ZEUS,"612A",CNS,抗刮消光指定紅485C,AD9水漂,白,XL,ZEUS 612A CNS 抗刮消光指定紅485C AD9 白 XL
PZ026253RE1A13210H01,ZEUS,"612A",CNS,抗刮消光指定紅485C,AD9水漂,白,"2XL",ZEUS 612A CNS 抗刮消光指定紅485C AD9 白 2XL
PZ026253RE1A13210I01,ZEUS,"612A",CNS,抗刮消光指定紅485C,AD9水漂,白,"3XL",ZEUS 612A CNS 抗刮消光指定紅485C AD9 白 3XL
PZ026253S51A13210D01,ZEUS,"612A",CNS,抗刮消光黑銀,AD9水漂,白,S,ZEUS 612A CNS 抗刮消光黑銀 AD9 白 S
PZ026253S51A13210E01,ZEUS,"612A",CNS,抗刮消光黑銀,AD9水漂,白,M,ZEUS 612A CNS 抗刮消光黑銀 AD9 白 M
PZ026253S51A13210F01,ZEUS,"612A",CNS,抗刮消光黑銀,AD9水漂,白,L,ZEUS 612A CNS 抗刮消光黑銀 AD9 白 L
PZ026253S51A13210G01,ZEUS,"612A",CNS,抗刮消光黑銀,AD9水漂,白,XL,ZEUS 612A CNS 抗刮消光黑銀 AD9 白 XL
PZ026253S51A13210H01,ZEUS,"612A",CNS,抗刮消光黑銀,AD9水漂,白,"2XL",ZEUS 612A CNS 抗刮消光黑銀 AD9 白 2XL
PZ026253S51A13210I01,ZEUS,"612A",CNS,抗刮消光黑銀,AD9水漂,白,"3XL",ZEUS 612A CNS 抗刮消光黑銀 AD9 白 3XL
PZ026253S52000000D01,ZEUS,"612A",CNS,抗刮消光珍珠黑銀Black 7C,素色,素色,S,ZEUS 612A CNS 抗刮消光珍珠黑銀 S
PZ026253S52000000E01,ZEUS,"612A",CNS,抗刮消光珍珠黑銀Black 7C,素色,素色,M,ZEUS 612A CNS 抗刮消光珍珠黑銀 M
PZ026253S52000000F01,ZEUS,"612A",CNS,抗刮消光珍珠黑銀Black 7C,素色,素色,L,ZEUS 612A CNS 抗刮消光珍珠黑銀 L
PZ026253S52000000G01,ZEUS,"612A",CNS,抗刮消光珍珠黑銀Black 7C,素色,素色,XL,ZEUS 612A CNS 抗刮消光珍珠黑銀 XL
PZ026253S52000000H01,ZEUS,"612A",CNS,抗刮消光珍珠黑銀Black 7C,素色,素色,"2XL",ZEUS 612A CNS 抗刮消光珍珠黑銀 2XL
PZ026253S52000000I01,ZEUS,"612A",CNS,抗刮消光珍珠黑銀Black 7C,素色,素色,"3XL",ZEUS 612A CNS 抗刮消光珍珠黑銀 3XL
PZ026253W01000000D01,ZEUS,"612A",CNS,白,素色,素色,S,ZEUS 612A CNS 白 S
PZ026253W01000000E01,ZEUS,"612A",CNS,白,素色,素色,M,ZEUS 612A CNS 白 M
PZ026253W01000000F01,ZEUS,"612A",CNS,白,素色,素色,L,ZEUS 612A CNS 白 L
PZ026253W01000000G01,ZEUS,"612A",CNS,白,素色,素色,XL,ZEUS 612A CNS 白 XL
PZ026253W01000000H01,ZEUS,"612A",CNS,白,素色,素色,"2XL",ZEUS 612A CNS 白 2XL
PZ026253W01000000I01,ZEUS,"612A",CNS,白,素色,素色,"3XL",ZEUS 612A CNS 白 3XL
PZ026253W01A02216D01,ZEUS,"612A",CNS,白,AD1水漂,銀,S,ZEUS 612A CNS 白 AD1 銀 S
PZ026253W01A02216E01,ZEUS,"612A",CNS,白,AD1水漂,銀,M,ZEUS 612A CNS 白 AD1 銀 M
PZ026253W01A02216F01,ZEUS,"612A",CNS,白,AD1水漂,銀,L,ZEUS 612A CNS 白 AD1 銀 L
PZ026253W01A02216G01,ZEUS,"612A",CNS,白,AD1水漂,銀,XL,ZEUS 612A CNS 白 AD1 銀 XL
PZ026253W01A02216H01,ZEUS,"612A",CNS,白,AD1水漂,銀,"2XL",ZEUS 612A CNS 白 AD1 銀 2XL
PZ026253W01A02216I01,ZEUS,"612A",CNS,白,AD1水漂,銀,"3XL",ZEUS 612A CNS 白 AD1 銀 3XL
PZ026253W01A02513D01,ZEUS,"612A",CNS,白,AD4水漂,藍,S,ZEUS 612A CNS 白 AD4 藍 S
PZ026253W01A02513E01,ZEUS,"612A",CNS,白,AD4水漂,藍,M,ZEUS 612A CNS 白 AD4 藍 M
PZ026253W01A02513F01,ZEUS,"612A",CNS,白,AD4水漂,藍,L,ZEUS 612A CNS 白 AD4 藍 L
PZ026253W01A02513G01,ZEUS,"612A",CNS,白,AD4水漂,藍,XL,ZEUS 612A CNS 白 AD4 藍 XL
PZ026253W01A02513H01,ZEUS,"612A",CNS,白,AD4水漂,藍,"2XL",ZEUS 612A CNS 白 AD4 藍 2XL
PZ026253W01A02513I01,ZEUS,"612A",CNS,白,AD4水漂,藍,"3XL",ZEUS 612A CNS 白 AD4 藍 3XL
PZ026253Y90A13218D01,ZEUS,"612A",CNS,螢光黃#809,AD9水漂,黑,S,ZEUS 612A CNS 螢光黃 AD9 黑 S
PZ026253Y90A13218E01,ZEUS,"612A",CNS,螢光黃#809,AD9水漂,黑,M,ZEUS 612A CNS 螢光黃 AD9 黑 M
PZ026253Y90A13218F01,ZEUS,"612A",CNS,螢光黃#809,AD9水漂,黑,L,ZEUS 612A CNS 螢光黃 AD9 黑 L
PZ026253Y90A13218G01,ZEUS,"612A",CNS,螢光黃#809,AD9水漂,黑,XL,ZEUS 612A CNS 螢光黃 AD9 黑 XL
PZ026253Y90A13218H01,ZEUS,"612A",CNS,螢光黃#809,AD9水漂,黑,"2XL",ZEUS 612A CNS 螢光黃 AD9 黑 2XL
PZ026253Y90A13218I01,ZEUS,"612A",CNS,螢光黃#809,AD9水漂,黑,"3XL",ZEUS 612A CNS 螢光黃 AD9 黑 3XL
PZ026253YA7000000D01,ZEUS,"612A",CNS,抗刮消光咖啡,素色,素色,S,ZEUS 612A CNS 抗刮消光咖啡 S
PZ026253YA7000000E01,ZEUS,"612A",CNS,抗刮消光咖啡,素色,素色,M,ZEUS 612A CNS 抗刮消光咖啡 M
PZ026253YA7000000F01,ZEUS,"612A",CNS,抗刮消光咖啡,素色,素色,L,ZEUS 612A CNS 抗刮消光咖啡 L
PZ026253YA7000000G01,ZEUS,"612A",CNS,抗刮消光咖啡,素色,素色,XL,ZEUS 612A CNS 抗刮消光咖啡 XL
PZ026253YA7000000H01,ZEUS,"612A",CNS,抗刮消光咖啡,素色,素色,"2XL",ZEUS 612A CNS 抗刮消光咖啡 2XL
PZ026253YA7000000I01,ZEUS,"612A",CNS,抗刮消光咖啡,素色,素色,"3XL",ZEUS 612A CNS 抗刮消光咖啡 3XL
PZ026253YD4A13210D01,ZEUS,"612A",CNS,抗刮消光細白亮銀橙黃8943C,AD9水漂,白,S,ZEUS 612A CNS 抗刮消光白銀橙黃 AD9 白 S
PZ026253YD4A13210E01,ZEUS,"612A",CNS,抗刮消光細白亮銀橙黃8943C,AD9水漂,白,M,ZEUS 612A CNS 抗刮消光白銀橙黃 AD9 白 M
PZ026253YD4A13210F01,ZEUS,"612A",CNS,抗刮消光細白亮銀橙黃8943C,AD9水漂,白,L,ZEUS 612A CNS 抗刮消光白銀橙黃 AD9 白 L
PZ026253YD4A13210G01,ZEUS,"612A",CNS,抗刮消光細白亮銀橙黃8943C,AD9水漂,白,XL,ZEUS 612A CNS 抗刮消光白銀橙黃 AD9 白 XL
PZ026253YD4A13210H01,ZEUS,"612A",CNS,抗刮消光細白亮銀橙黃8943C,AD9水漂,白,"2XL",ZEUS 612A CNS 抗刮消光白銀橙黃 AD9 白 2XL
PZ026253YD4A13210I01,ZEUS,"612A",CNS,抗刮消光細白亮銀橙黃8943C,AD9水漂,白,"3XL",ZEUS 612A CNS 抗刮消光白銀橙黃 AD9 白 3XL
PZ026383B03000000D01,ZEUS,"613B",CNS,珍珠黑,素色,素色,S,ZEUS 613B CNS 珍珠黑 S
PZ026383B03000000E01,ZEUS,"613B",CNS,珍珠黑,素色,素色,M,ZEUS 613B CNS 珍珠黑 M
PZ026383B03000000F01,ZEUS,"613B",CNS,珍珠黑,素色,素色,L,ZEUS 613B CNS 珍珠黑 L
PZ026383B03000000G01,ZEUS,"613B",CNS,珍珠黑,素色,素色,XL,ZEUS 613B CNS 珍珠黑 XL
PZ026383B03000000H01,ZEUS,"613B",CNS,珍珠黑,素色,素色,"2XL",ZEUS 613B CNS 珍珠黑 2XL
PZ026383B03000000I01,ZEUS,"613B",CNS,珍珠黑,素色,素色,"3XL",ZEUS 613B CNS 珍珠黑 3XL
PZ026383B03A07313D01,ZEUS,"613B",CNS,珍珠黑,AJ6水漂,藍,S,ZEUS 613B CNS 珍珠黑 AJ6 藍 S
PZ026383B03A07313E01,ZEUS,"613B",CNS,珍珠黑,AJ6水漂,藍,M,ZEUS 613B CNS 珍珠黑 AJ6 藍 M
PZ026383B03A07313F01,ZEUS,"613B",CNS,珍珠黑,AJ6水漂,藍,L,ZEUS 613B CNS 珍珠黑 AJ6 藍 L
PZ026383B03A07313G01,ZEUS,"613B",CNS,珍珠黑,AJ6水漂,藍,XL,ZEUS 613B CNS 珍珠黑 AJ6 藍 XL
PZ026383B03A07313H01,ZEUS,"613B",CNS,珍珠黑,AJ6水漂,藍,"2XL",ZEUS 613B CNS 珍珠黑 AJ6 藍 2XL
PZ026383B03A07313I01,ZEUS,"613B",CNS,珍珠黑,AJ6水漂,藍,"3XL",ZEUS 613B CNS 珍珠黑 AJ6 藍 3XL
PZ026383B03A0731BD01,ZEUS,"613B",CNS,珍珠黑,AJ6水漂,紅,S,ZEUS 613B CNS 珍珠黑 AJ6 紅 S
PZ026383B03A0731BE01,ZEUS,"613B",CNS,珍珠黑,AJ6水漂,紅,M,ZEUS 613B CNS 珍珠黑 AJ6 紅 M
PZ026383B03A0731BF01,ZEUS,"613B",CNS,珍珠黑,AJ6水漂,紅,L,ZEUS 613B CNS 珍珠黑 AJ6 紅 L
PZ026383B03A0731BG01,ZEUS,"613B",CNS,珍珠黑,AJ6水漂,紅,XL,ZEUS 613B CNS 珍珠黑 AJ6 紅 XL
PZ026383B03A0731BH01,ZEUS,"613B",CNS,珍珠黑,AJ6水漂,紅,"2XL",ZEUS 613B CNS 珍珠黑 AJ6 紅 2XL
PZ026383B03A0731BI01,ZEUS,"613B",CNS,珍珠黑,AJ6水漂,紅,"3XL",ZEUS 613B CNS 珍珠黑 AJ6 紅 3XL
PZ026383B07000000D01,ZEUS,"613B",CNS,抗刮消光黑,素色,素色,S,ZEUS 613B CNS 抗刮消光黑 S
PZ026383B07000000E01,ZEUS,"613B",CNS,抗刮消光黑,素色,素色,M,ZEUS 613B CNS 抗刮消光黑 M
PZ026383B07000000F01,ZEUS,"613B",CNS,抗刮消光黑,素色,素色,L,ZEUS 613B CNS 抗刮消光黑 L
PZ026383B07000000G01,ZEUS,"613B",CNS,抗刮消光黑,素色,素色,XL,ZEUS 613B CNS 抗刮消光黑 XL
PZ026383B07000000H01,ZEUS,"613B",CNS,抗刮消光黑,素色,素色,"2XL",ZEUS 613B CNS 抗刮消光黑 2XL
PZ026383B07000000I01,ZEUS,"613B",CNS,抗刮消光黑,素色,素色,"3XL",ZEUS 613B CNS 抗刮消光黑 3XL
PZ026383B07A05513D01,ZEUS,"613B",CNS,抗刮消光黑,AJ5水漂,藍,S,ZEUS 613B CNS 抗刮消光黑 AJ5 藍 S
PZ026383B07A05513E01,ZEUS,"613B",CNS,抗刮消光黑,AJ5水漂,藍,M,ZEUS 613B CNS 抗刮消光黑 AJ5 藍 M
PZ026383B07A05513F01,ZEUS,"613B",CNS,抗刮消光黑,AJ5水漂,藍,L,ZEUS 613B CNS 抗刮消光黑 AJ5 藍 L
PZ026383B07A05513G01,ZEUS,"613B",CNS,抗刮消光黑,AJ5水漂,藍,XL,ZEUS 613B CNS 抗刮消光黑 AJ5 藍 XL
PZ026383B07A05513H01,ZEUS,"613B",CNS,抗刮消光黑,AJ5水漂,藍,"2XL",ZEUS 613B CNS 抗刮消光黑 AJ5 藍 2XL
PZ026383B07A05513I01,ZEUS,"613B",CNS,抗刮消光黑,AJ5水漂,藍,"3XL",ZEUS 613B CNS 抗刮消光黑 AJ5 藍 3XL
PZ026383B07A05516D01,ZEUS,"613B",CNS,抗刮消光黑,AJ5水漂,銀,S,ZEUS 613B CNS 抗刮消光黑 AJ5 銀 S
PZ026383B07A05516E01,ZEUS,"613B",CNS,抗刮消光黑,AJ5水漂,銀,M,ZEUS 613B CNS 抗刮消光黑 AJ5 銀 M
PZ026383B07A05516F01,ZEUS,"613B",CNS,抗刮消光黑,AJ5水漂,銀,L,ZEUS 613B CNS 抗刮消光黑 AJ5 銀 L
PZ026383B07A05516G01,ZEUS,"613B",CNS,抗刮消光黑,AJ5水漂,銀,XL,ZEUS 613B CNS 抗刮消光黑 AJ5 銀 XL
